user_id,num_posts,tickers
user_6597,1,EVOK|UPSTA
user_7799,1,PYPLD
user_2452,1,HRT|WELT
user_13511,2,CARA|DIDI|HRTZ
user_30322,1,FSV|WOOF
user_26066,1,MMMAP|VEEV
user_10794,2,BTBT|KDA
user_32852,2,GEVO|TSM|XPEL
user_31094,1,SMG
user_27900,1,AVGOF|LNG
user_30612,1,DOCS
user_13041,3,AAPL|NOC|RES|SPXTH
user_26040,1,FLUXI
user_7051,2,TSLA|TWTRS
user_31704,1,HIPO
user_6259,1,PYPLD
user_25085,1,FBIN
user_9710,1,GNRC|UNFI
user_20123,2,ANTM|EPAM
user_12742,1,STRAV
user_32272,2,IIVI|NQ|TSHAR
user_23709,3,AMDVE|MATIC|STNG
user_5352,1,SOUL|UCHIN
user_29928,3,CARS|JAZZ|TQQQ|UTHR
user_648,1,RBLX|WELL
user_27033,3,BAT|CCI|EVOK|RFFUL|TSLE
user_26177,2,AMDNO|PYPL
user_21145,1,PYPL
user_23659,1,ADAP
user_6021,1,SKX|VRSN
user_26482,1,BACLI|XLK
user_2825,1,QRVO|SGML
user_28341,1,HUYA|SAFM
user_13985,2,MKC|NIKOL|PIXY
user_10664,2,CSPON|ZS
user_33721,2,AMZNO|TSM
user_12777,1,SBUX
user_18920,2,COST|LOVEL
user_33277,1,SNDL
user_18065,1,SILVE
user_7897,1,CXO|DBGI
user_2655,1,AMTD
user_10189,7,AMZNA|ATXI|FSM|ILV|JO|KMI|LRN|MRAM|SMCI|SPHB|SWIM|TWITH
user_9665,1,HYG|POWW
user_19234,1,ATXI|GDDY
user_33866,3,BA|DGX|GOOG|OP
user_10997,1,MET|TSLAG
user_29929,3,AMPL|BAMSO|HALWE|MMMHI|NIOGO|WSM
user_4708,1,BGS
user_12727,3,CRM|F|RIOT
user_5649,1,FDXGO
user_8352,1,COTI
user_14725,1,DOOR
user_25642,2,EGC|PG|UHAL
user_4324,1,AI|BBI
user_6200,1,UPST
user_29685,1,NIOTH
user_30546,1,ARGO|PTONY
user_29207,39,AAPLK|AMDDO|AMDMY|AMN|AMZNP|AMZNU|APOG|ARCCA|ASANF|BA|BITO|BRG|BURL|CARA|CBOE|CSCOI|DMTK|ENBFO|ENJY|EWZ|FBCHA|FIS|FRC|FTMSA|GANG|GC|GDS|GOGO|GSK|IMXI|INTL|JAMF|KED|LTHMC|LUV|MMMMI|MOHOW|NOCWE|NRSN|NVO|ONTO|PBT|PGR|QFIN|REGND|RLX|ROKUW|RRC|SPRT|SPXTH|SPYLO|SWPPX|TER|TTDEV|TWTRM|TXNCO|USNA|VRTXO|XLK|XOMHT|ZMDTF
user_22688,2,ACI|CYN|MMMAN
user_21430,1,BABAE|IDT
user_5305,2,AAPL|ITCI|XI
user_2088,2,FBAT|SJR
user_27757,2,IS|NOC|WMTHO
user_32909,2,AMPH|PEPHT
user_18666,3,COHU|INTC|PDDAN|PGSOU|XPENG
user_31625,1,APPSC
user_15372,1,LYXE|TTDCL
user_10984,1,QCOMJ
user_7361,15,AMD|ANDE|AZERO|BBAI|BPH|BTCI|CLVT|CNM|COMP|CPRIT|FUTUE|IMX|MMMMI|NVDAB|PAAS|PBT|QBTS|QQQM|SNOWE|TIVC|TUR|X|YCBD
user_18002,1,RLX|TCEHY
user_31221,2,DEN|IWMBU|YM
user_2624,1,GNUS
user_18581,4,FND|GMEDI|GRMN|HYG|MDBWA|VOSO
user_27426,2,HEINY|SAVG
user_13901,1,BNTX|LLYSH
user_12117,1,LIGMA
user_16110,1,CSTAR
user_27192,1,CBSH|ZME
user_29872,1,DAG|IPGP
user_17410,1,FTHES|QCOMA
user_197,1,DGEO
user_14866,1,ASMIY|SQDAT
user_1242,1,INTL|WSC
user_25415,1,BON
user_32793,2,FRPHC|NFLX
user_30417,2,AAPLC|NIO|ZIM
user_18701,2,AFL|MNDT|NADA|PYPLR
user_18938,2,MRVL|PYPL
user_28975,1,AAPL|WAFD
user_30033,1,APPSV
user_10872,1,DISCB
user_12910,26,ABNBH|AIRS|ANSS|AWS|BTCHT|CIEN|CVSI|CZR|DUSD|FRBA|FXF|GE|HRMY|HXSCL|IEX|IJH|IMX|IWMKE|JBHT|KMB|LUMN|MARA|MKSI|MRKTH|NFE|NIOHT|PLTRE|POWR|PSTG|PYPL|SGH|SLB|SPLV|STRR|TSLH|TSMAU|UHTTP|UNA|USNA|V|WYNNG
user_15724,6,AWS|HSY|IDEX|MELIM|MILE|REM|TSLAO|WTER
user_14722,2,AMDCU|TSLA|ZSDAT
user_10686,2,CRM|THMO|WB
user_3323,2,ENPH|LGF|MMMWH
user_22115,3,BX|ORPH|RENN|VUZIE
user_6321,2,PYPL|XEL
user_8786,1,OTRK|SJI
user_14000,1,JNJOC
user_21920,1,CAMT|RMD
user_33362,1,GLNG|MRNS
user_5463,2,AAPLC|LECX|NIO
user_29265,1,DISHB|HRL
user_2001,7,BKX|CRM|CVET|FIGS|INND|M|MSFTM|TAN|VLTA|W
user_17585,2,CRMD|NVVE|RVPH
user_31107,1,NVDAR|VALE
user_12514,1,DISFO|DKNGC
user_26084,6,ANTM|BNDX|BULL|DAC|HOLES|QSSOF|VDADX
user_19995,1,GOGL|GREEN
user_14054,2,F|XVG
user_21630,10,AVAX|BABAE|BK|DM|DRI|EGLDQ|EQR|FBCHA|FRHC|LMNDS|MIGI|MVRSA|PETZ|SMG|UNHIF|VALEC|WB
user_30925,1,KOSS|XPE
user_33064,1,OD|PLTRE
user_282,1,SMOG
user_34132,1,BTUSO|CIFR
user_18953,2,INTC|PURR
user_12994,1,QQQTH
user_30946,1,CHEF|LTUM
user_8838,1,ATVIP
user_7613,1,NVDAT
user_600,2,CSPK|ILPT|PAGS|VGK
user_8268,2,FBINC|IMPXH|ORGN|TROWW
user_29664,1,SHARE
user_9401,2,AMZNF|HYZN|VERT
user_10363,1,BARK
user_14053,1,AAL
user_19883,1,BAON|LUNA
user_32206,2,AMZN|LC|NOCPH
user_8837,3,FBPUS|PETS|QCOMH|WISHT
user_676,1,DX|SPXLA
user_31236,1,DE|SVFD
user_1502,1,AG|SIDU
user_20066,1,MSFT
user_27507,3,AMD|ARCH|ORCL|TWNK
user_28164,2,ABTIN|CEBOU|DIS
user_15590,1,MULN
user_8950,1,SWCH
user_29712,1,AXPHT|VRSN
user_5042,11,AMC|AMDLE|AVTR|BYM|CCLES|CCWF|CECE|HYZN|JNJ|MAR|MMMBU|MTVR|NAKD|NTLA|SNAP|SQHOP|USDJP|VNOMW|XVG
user_5844,1,MUTOD|WAVE
user_32294,1,CEI|VWED
user_22795,3,CAMP|DOMO|NRSN|ONEX|ZSHTT
user_1119,5,CSVTI|GMLI|INND|OKE|PRQ|STLA|TSLAM
user_4865,2,ALGN|GOOG|VCOME
user_17855,1,FBHER|MILLI
user_2016,1,MAIN
user_31901,2,AAPL|DXYHT|IZRL
user_27722,2,AMZN|DRNG
user_31573,6,AUPH|IS|MTN|NFLXS|SAIC|TIVC|USDT|WNW|YEXT
user_34233,1,YUMC
user_23586,3,APPSI|CRUS|IEP|MSFT
user_31279,2,AOUT|TLSAQ|TSLA
user_16230,6,AAPLQ|ADTX|AMOV|BKR|BPRM|FUV|GMAPR|MEDP
user_33278,1,SSTLE
user_21348,1,AWR|CLR
user_33820,1,ABBV
user_28929,1,NIOGO
user_9904,1,CHHFI
user_22920,2,ANKR|SQBEA|TRV
user_22110,2,AIV|BAI
user_19462,1,DNA|GGPIH
user_19279,1,DISH
user_19775,1,CCMP|NETA
user_18189,1,MELIM|VRAR
user_13501,1,FNMA
user_16274,1,LUV
user_9702,1,TROWA
user_2372,1,AAPDS|USFD
user_12267,1,RYE|WM
user_15617,2,TDOCH|TTWO|UUUU
user_12080,1,HOMB|NRBO
user_19359,1,NIC|TXG
user_12880,2,AMZN|XCUR|ZSHED
user_27401,2,META|OWUV
user_26667,1,SNOW
user_9879,1,RIVNC|SFM
user_26137,1,UNH
user_32313,1,COSTH|USDP
user_33930,4,AMDAD|GDS|JNJOC|LECX|MTCH|WMT
user_6047,1,COLD|DOW
user_23474,1,SXTC
user_20968,1,KIM
user_29813,1,EFTR|ETHHT
user_29548,1,PLD|QQQDI
user_20638,1,HEINY|KODI
user_17694,7,DATS|NFLXO|PCAR|QCOMJ|SAP|STHE|TROWW|TSLAL|TSLE|UOS
user_5154,2,INTC|NEAR|WMTCO
user_30078,1,SIVB
user_33525,1,XOM
user_20986,2,COSTI|WSC
user_30209,1,AUPH|RIO
user_1710,1,FNGU|LTHM
user_25577,2,BKCC|FBSPE|PYPL
user_15692,1,SQB
user_21205,2,CNVA|COLD|FLOW|IKEA
user_16899,2,CRNC|LMNDD|PHG
user_26096,1,SWBI
user_13102,3,APRN|ATGE|MOFEB|NIOIS|STAGC
user_31423,1,FTNTO
user_7582,1,LMTWE|UTK
user_19030,1,FBLIZ
user_18145,2,AAPLP|BTTX|MELI
user_16974,3,DIDI|FANG|JPY|OSK|RVIN
user_2045,1,NIOLE|PGNY
user_640,1,IVC|QQQHU
user_16216,1,FTCHW|HIPO
user_28939,1,XOMWI|ZIL
user_8462,1,BLNK|QRTEA
user_30335,2,ETHAD|GM|PTPI|SSTLE
user_15031,3,ASOL|CVSI|NTRS|NVO|SHOPD|SNOA
user_16984,1,SOFI|WEBL
user_31205,1,SPYMA|WYNNG
user_21943,1,FBP
user_8791,1,BG|CCATE
user_28999,1,SE|SJM
user_27383,1,G|SBLK
user_15776,1,DRVN|LAC
user_29157,2,JNJHI|PG|TCEHY
user_28557,1,EEM|SMLR
user_16841,1,BRCC|NIOGR
user_439,1,SCHW
user_14778,2,AAPL|SUI
user_25007,2,DKNGD|NOC|WTRH
user_3723,1,EJH|LVMHS
user_15992,1,PHRRF|SFTBY
user_16739,1,MGNIO
user_26005,1,NVDAV|YOU
user_20492,2,MSFT|SOS|SUN
user_31880,1,BRO
user_13769,2,COVID|SCHA
user_9739,1,ITW|VZDEC
user_11432,1,TTDEV|ZSHTT
user_8436,1,AMAZN|NKEC
user_33746,2,COST|HOODT|NEVAD
user_24148,1,GEWED
user_4926,1,BEETS
user_6205,2,GMEON|HSCS|TSATM
user_6815,2,AMZN|OI|TSLAV
user_25899,2,CIVX|PRX|SPCET
user_7075,1,CPRT|PEPTE
user_25190,1,FNKO
user_8729,1,ALNY
user_31941,1,DAC
user_385,1,JNJ
user_24825,1,BLOCK|URA
user_29378,1,DGROC
user_1944,1,DEN
user_3817,1,POWW|PSLV
user_3055,1,ASC|MVRD
user_14239,1,NEP
user_16971,2,FBAT|VZ
user_10002,2,GOOG|NEP
user_18827,1,GT
user_28875,1,DAG|HEINY
user_9062,1,HUSAL|TSLAQ
user_16696,1,VZREI
user_17552,1,CYBR|VYGVF
user_26090,1,VRAX
user_3803,1,DCRC|FLOK
user_34019,1,BGS|KONOV
user_32415,1,ALLYT|OPEN
user_13034,3,EQNR|GOOG|PYPLG|VGID
user_24380,1,MUWHA|OLN
user_10290,1,MXL|XCUR
user_33200,2,BX|CEI|UWHAT
user_21955,1,ATYHO|UTK
user_28689,1,DCBO|OKTA
user_11914,1,S
user_18912,5,APPL|CHRW|FOX|HUBS|LCTHU|PHIA|SCHDB|TIGR
user_1568,1,PLTRE
user_21654,1,ZTS
user_25928,2,IOTA|VZ|XL
user_5193,1,AMDHA|AUPH
user_18431,1,ACN|NTES
user_9313,3,DIS|PYPL|UAVS
user_24376,1,ZTO
user_33612,1,MRNAH|SAP
user_28170,1,MSFTI|NKEMO
user_1900,1,PSTH|SOL
user_11734,2,AMCGR|AMN|SCTY|SYYSO
user_2604,2,AMD|ATYHO|MELI
user_30012,1,RCL
user_27374,2,URGN|VZ|ZDROP
user_5174,1,BNS
user_13725,1,AMDRE|WEAT
user_26383,1,SM
user_4027,1,AAPLD|RRR
user_473,1,AAON
user_32158,1,SEDG
user_32252,2,BX|CAT|OCGN
user_808,1,ENJ
user_5509,1,CAR
user_3888,2,ACNDA|FBROO|THEY
user_27857,2,CARR|PG
user_25137,1,CRMOR|SPYSE
user_34138,1,DISTH|UPSTO
user_30538,1,LMNDS
user_767,1,EXLS|SLB
user_15956,2,INTCT|TSLA|TSLAQ
user_13090,1,PRTY
user_4202,1,AMAT|SPOTD
user_4577,6,DISH|EGC|LOW|LOWWH|MSFTN|PG|SEMER|TXNCO|VTRS
user_16523,1,ARKF
user_9477,1,IDT
user_18111,1,GWRE|LEG
user_1512,1,IRMAD|RDIB
user_23170,1,SBSW
user_5376,2,GDS|GTSIF|MSFT
user_27512,1,TSEM
user_29025,1,ATKR|SHELL
user_2304,2,CRTX|NFLX
user_19632,1,CMG
user_34286,2,AMD|CHE|TRTN
user_9331,1,XPEVH
user_13918,1,GMESU
user_5883,1,AUTO
user_19406,1,AGNC|UBER
user_14882,1,TNDM
user_1196,1,MCDRE|NETA
user_4203,2,BTCNE|GOOG|TLNT
user_28276,1,BBLN|NILE
user_4536,3,ADC|GOOG|MCDOC|XL
user_30077,1,DDOGE
user_28067,1,VVS
user_10701,1,CARA
user_6397,1,AAPLJ|QQQAN
user_3189,1,DGX
user_26608,4,AAA|AMEH|CELHT|FICO|PGNY|TRRXF|ZPLUS
user_21939,1,DRV
user_17977,2,DOE|WM
user_7496,2,CPIX|VDADX
user_15338,2,GRAB|JKHY|UUP
user_28280,2,ENPH|FRSH
user_8885,1,ILAG|SQAI
user_24143,3,PYPL|WAT|ZS
user_4115,3,AAPLQ|EPAZ|KO|PRU
user_26241,1,ANGH
user_7941,2,BA|LCIDT|PLTRA
user_29349,2,BN|IEA|VOLT
user_1740,1,CELHM|SDS
user_19162,3,AAPL|NEVAD|NOC|PAGS
user_25395,1,ADYEN|NVVE
user_29204,1,ALLG|FBINS
user_4967,4,BMY|HHC|PYPL|RFFUL|RKT
user_25770,4,CSPON|FLOK|GK|KO|LCI
user_495,1,GEGI|XOMHT
user_7340,1,EV
user_27671,2,ELAN|UAA
user_12,1,FMBI
user_28080,1,AEO|AMZNN
user_6345,1,AAA|TVISA
user_30984,2,AKAM|ZIONT|ZSSEM
user_20926,1,TSCOB|WW
user_24128,1,PCTY|TH
user_17893,4,ASML|AUPH|KBH|MIOTA|YFI
user_4667,1,ELSE|EVOK
user_25749,1,BGFV|UAA
user_16614,2,BKCC|CRM|QNTJU
user_33777,1,GDYN
user_16560,1,CMRX|VTI
user_29744,2,AGRI|FCAU|GENFL
user_17973,1,AMZNQ
user_28422,4,CPNG|DVAX|FBULL|HITI|P|SBUXJ|STARS
user_13662,4,BIG|F|MTVR|PLTRC|SNA|TTOO
user_7755,1,ZSDAT
user_18402,1,FFH|RNDR
user_25428,1,PETZ|PLTRE
user_11328,1,AMCLE|JPMHT
user_4406,2,AMDWE|BFRI|NIO
user_21019,1,BEN|OTRA
user_3529,5,ILAG|NXM|SHOPF|SJR|TCS|UBERT
user_28399,2,AAPL|COUR
user_27396,1,MVRD|SAM
user_6373,1,ALL|PEPHT
user_25257,1,NEEWH
user_11772,1,GILD|IMX
user_26715,1,ADC|UPSTB
user_26503,2,BX|TPH
user_12650,2,AMZNC|NFLXI|NKEB|NWN
user_12666,1,CNTX
user_5323,1,HLBZ|VERT
user_28424,1,BABAW|GLNG
user_25386,1,CDNS
user_11409,1,BABYT|PSTG
user_7821,2,ALK|PG|SCHW
user_21162,2,CAH|PG|VIXLE
user_16066,1,RBLXS
user_23831,1,DIDI
user_20322,1,NFLXJ
user_27554,1,HPE|TISI
user_28281,1,BCMH|BPH
user_32255,1,FDX|LFIN
user_9042,1,GMETH
user_24726,1,HDC
user_5095,3,CM|NTLA|NVDAC|SAIC
user_14103,1,ENSV|INTCV
user_28189,1,ALZN|INDI
user_28635,12,AMBAC|AMZNG|BF|BKSY|CPRIT|FRT|HRZN|IJH|MRNAW|NDQ|RGNX|SPGGR|SYK|TSLAS|UBSMO|XLV|Z
user_25508,1,AAL|AAPLE
user_5472,2,AHT|ONCT|TSLAS
user_29152,1,CMI
user_33904,2,LMTUT|NFLX
user_6509,1,CRLBF|FBPUS
user_21979,1,STEP
user_30238,1,ZII
user_2103,1,HBAN|VZMAR
user_6599,1,UHOPE
user_21079,2,DFI|TSLA
user_31581,2,EGLXI|NETSE|SOFIN|TGTDO
user_29109,1,COP|NOCPH
user_26072,2,ESCA|TCEHY|VZ
user_15298,1,PSFE
user_15714,1,TLA
user_13915,2,CHL|DJIFR|WYNN
user_27903,1,HKD|UPWK
user_12425,1,FSM|UPS
user_20944,1,CAAS|FBINC
user_31143,1,NNOX|VINCI
user_14616,3,AMD|CP|MSFT
user_15406,1,COINS
user_19391,1,TH
user_3451,1,EGLDQ|TSCOR
user_5471,2,AAPLB|MMC|TALI
user_12069,1,HTZ|KO
user_4039,1,CREE|PYPLC
user_11977,1,AESE
user_14914,1,AMZNS|TALI
user_25314,1,ABBVD|EGLXO
user_22509,1,BLCT|FLR
user_32570,1,DXYHT|VIR
user_24065,3,AAPL|AMTMA|POWI|WJEFF
user_18204,1,FCEL|PL
user_29823,12,AMDME|ATEYY|CDNS|DNACL|EXPI|FBSEQ|FBTHA|FRC|LLY|MA|MULN|NLST|TBPH|TGTTE|TPR|WBA
user_8351,1,AVEO
user_29830,5,AMDHO|CIFR|ESSC|KOSS|OPORT|WH
user_22766,22,AAA|AAPU|ABBVC|ADTX|AMC|AMG|APPSC|AUTL|BABAU|BBIG|CG|COSTD|DGX|DHI|FBBEA|HPE|LLL|MRTN|NICE|NVO|OVV|PHG|PXD|RUSHA|SCVL|SPYYO|SQ|TME|TNR|TWTRA|TX|YELPW|ZSWHA
user_2635,2,DAG|GT|SPYPL|TMHC
user_17563,2,AMD|SHOLE
user_8137,1,MSFTE
user_19826,1,NRTB
user_14489,2,CDLR|LRC|XPEV
user_1809,1,COINH|CVNAS
user_12034,1,BBI|ZSREV
user_2641,3,AMD|ELSE|MCO|URNM
user_21587,2,MSFTH|SKX|TTDHO
user_23017,1,AKRO
user_22375,1,FLGT
user_4347,2,EGLX|HXL|ZS
user_28705,1,ABTIN|QCOMA
user_6476,1,AXPHT
user_25673,1,LI
user_14168,1,CSGP|DCP
user_3756,2,BAWAT|QQQNA
user_11579,2,NOC|TRT
user_8172,2,COST|THEY
user_11511,2,F|RIVNS
user_1368,3,ASMLW|FXAIX|SNDX|TNP|VWHIC
user_3475,1,CELHC
user_7714,5,COSTH|DGRO|FBTHI|MMM|SNAPS|VMOHN|VZHEA|WSC
user_7839,1,THCA|VISL
user_14568,1,VUZI
user_10612,1,METIS|NVDAH
user_30978,1,DOV
user_14245,6,AAWW|AMCRI|CVNA|GSG|HUSA|NKLAQ|SP|UVXYT|WEJO
user_1087,1,MMMHI|VZHTT
user_14554,1,BBIO|VMC
user_18094,1,WNW
user_7449,1,ASC|ETHHT
user_33021,1,ANGH|CALA
user_31826,2,CCJ|NFLX|ZOO
user_14639,1,ABBVR|TSLAH
user_25973,1,VIXFO
user_22113,2,LOWWH|NLS|TROWA
user_27583,1,PIK|SNOWE
user_4510,1,TSLAJ|VGROW
user_33725,2,BRQS|SWIM|TSM
user_13524,1,AMDFU
user_11605,1,BKSY|FTDR
user_23413,20,ADM|AMDME|APAM|CAJ|CAT|COMP|CRWDH|EPAZ|HOMB|LCIDC|MAT|MIME|MSFTN|MSTRH|NFLXY|NKEFE|NVVE|OCLG|PENNW|PZZA|RMED|STSS|TNP|UBER|UOG|UPSTH|XLIGR
user_21960,2,AMT|HLBZ|RDFNS
user_12408,1,HLBZ
user_19766,1,RGEN
user_11757,1,BRKS
user_12516,1,AMDDE|NETA
user_32334,1,PD|SWIR
user_9945,1,BAND|COSTI
user_28607,1,IYT|PLDHT
user_27916,1,DLTR
user_32847,1,SJT
user_8186,4,BBY|FLWS|HCC|TSLA|ZIM
user_9779,1,VEON
user_32863,4,AAPLL|APPH|ARE|ETHAB|FB|NFLXH|RHHBY
user_11855,1,DRI
user_13245,1,AAA
user_6792,2,COST|SCHDD
user_23848,1,AAVE|LIT
user_33729,8,AMDCE|AMDDE|BAM|ETSYT|FYBR|GEBRF|NOL|PYPLD|SPRT|XOM|XVG
user_30400,1,ISPO
user_29137,1,TGT
user_32748,1,NNOX|XPEL
user_7472,3,AMZN|APAM|XLNXR
user_13123,1,FBDOU|USNA
user_12244,1,AMPL|CELHC
user_14401,2,BA|NXPI|XBI
user_7485,1,PLYPL
user_23236,1,ASMLH|FUVSO
user_7224,1,NUTX|SKX
user_2470,1,FRHC
user_23517,2,COSTB|CPIX|SE
user_23303,1,AWRDI|FISVB
user_2234,1,COSTS|VYNT
user_25645,1,NNOXH|ZI
user_2436,1,GWH|TESLA
user_6613,3,AMZN|MANA|SAMFR|VRTX
user_6602,1,P
user_18029,1,TSN
user_27881,1,AXTA
user_11287,2,AMD|ASMLW|ATUS
user_3041,12,ALEC|AMZNN|APPN|BAOS|BMBL|CWEB|CWEN|DJCO|FBCHR|FBTHA|FTCHW|HRB|LVMHS|QCOMJ|SHOP|TRIT|UVV|VERU|VUG|WAFD|ZSEV
user_4330,2,LAD|LUVMA|NIU
user_19261,4,CODX|MSFT|SBUXT|VZ
user_21902,1,HOODT
user_14385,1,FBSEQ|STARS
user_12021,1,CRNCB
user_23010,1,NVDAA
user_28744,1,BG
user_24798,1,FFIV
user_3185,3,DGWHA|LOWMA|NFE|OLPX
user_13282,2,AAPL|AMDSH|BLI
user_6806,1,CFB|SBUXJ
user_17114,5,BOC|CHKP|FTNTT|GOGO|NOW|ORCL|SHOO|SPT|ZSSEM
user_20095,1,RDFNW
user_13859,4,BANA|BULL|COUR|COVID|FSUGY|NEP|TWTRS
user_30775,3,AMPG|DOT|HUBS|INFY|TXTM
user_10265,7,CRWDW|CWH|DGWHA|EDMAT|EXR|GLNG|JACK|JPMNO|MOHOW|MRK|SNOWE
user_19897,1,NEE
user_24712,2,ATUS|ONCT|VWEDN
user_10268,2,KSU|TUPHT
user_16724,1,CRMD|TSLAI
user_11402,1,DISCH|FRGE
user_17401,2,EIDO|FBINS
user_12307,1,KRNT|SPIRI
user_28497,2,CELHE|DIS
user_31084,2,ROKU|VZ
user_10361,1,LIN|TENB
user_25033,1,CWEB|VLO
user_26139,1,LNTH|STAGE
user_9892,1,PYPLI|USHE
user_22057,1,MOV|TUR
user_3252,2,ENLAY|ENPH|NAVI
user_12726,1,ACI|CORZ
user_8988,1,AMDCE|ANKR
user_17395,1,NIOFR
user_3575,2,BND|CHK|SFOR|SJR
user_3703,3,CAMP|DIS|NETCY|SEMER|VEON
user_19873,1,FLIKE
user_26499,2,AMZNT|CRM|MNGHT
user_9819,2,DNACL|NFLX
user_13144,2,COHU|DIS|LRC
user_316,1,FBNOT
user_20408,1,XPEVH
user_31106,1,WSM
user_23395,1,ROSE
user_28653,1,VTG
user_3060,1,ENDP
user_20514,7,AGR|ATLAS|BBRY|BLKIN|COTYA|FBINS|FISVB|NCTY|PYPLR|TSLAE|USAP
user_32625,1,DCRC
user_29709,1,AMATW
user_26986,1,BENE|STARS
user_24707,1,WEBR
user_17348,1,DGRO
user_14915,1,ALK|MSFTM
user_18482,1,SJR
user_2611,1,BAX|JO
user_18950,5,APPSI|CLH|FBFIN|HCCI|JO|MPW|TRIN|ZM
user_31165,4,ABBVD|CBSH|CRNC|EAR|NFLX|OHICO|OPCH|VTSAX
user_10467,1,MTDR|PLTRH
user_18804,2,MDVL|NIU
user_31955,2,AMZNT|GMPW|XPEV
user_26996,1,IINN|PRPL
user_13112,2,NFLX|NTES
user_3176,1,ALT
user_13036,1,BB|NKEI
user_18198,1,AAPLO|CRWD
user_27416,2,META|VWHIC|WRK
user_629,1,PLBY
user_3458,1,HITI|VRPX
user_2732,1,URGN
user_16018,11,AMZNL|BL|CAMT|ENZC|FMC|LNN|LTHMC|NIKOL|NOL|NOW|OXYBO|RNG|SIBY|TMHC|TMO|UBER|VEON|WMB|XOMHT
user_15552,1,RVIN
user_15753,3,MATLO|NXTP|SIDU|SITM|SYR
user_25656,1,ALC|TSATM
user_33736,1,EQNR|HPNN
user_22092,1,JPMD|RBLXH
user_19426,1,ALPP
user_22342,2,NIOBO|NOC
user_12905,1,SHOPS
user_10241,2,LYV|MMMBU|SPPI
user_11632,1,OCUL
user_31634,1,WPCWH
user_29295,2,CRWDE|LCX|NOC
user_18613,2,FBBEA|LIBER|PYPL
user_1484,2,NFLX|SFT
user_27992,1,FARA
user_25897,2,COF|INTC|NXTP
user_19215,4,BX|C|CHKP|NWL|RES|SIGA
user_17773,1,ETHSE|PTON
user_1864,1,AMCRE
user_6916,2,KO|OTIS
user_24086,3,DMTK|PTON|SILVE
user_33637,1,BCTX
user_372,3,BTCSQ|BTCWA|NVDIA|TXG
user_33378,1,DKNGH
user_27337,1,CRM|XOMNO
user_5531,6,CHWYN|DBX|KOOTH|MILLI|MSFTA|NFLXO|NVDAM|PEPTE|VNOM|VOW
user_26924,1,MELIF|UNHEX
user_8538,1,BGFV
user_6178,10,AGL|APOG|APPN|COINY|DDOGA|FBK|FFIV|IEP|KBH|KONE|LYV|NIO|NIOWH|QSSOF|SPYNE|WBAST
user_5131,2,JNJB|ROKU|SCHDB|SNY
user_1657,1,MARVI
user_15505,1,COP|VSUPE
user_27390,1,MOWHA|NWL
user_24761,2,DIS|MXL|PLBY
user_13172,1,SHOPS
user_5183,2,HOODI|QQQAN
user_28273,2,CHKPB|MIMO|TRRXF
user_29579,1,PLTZ|VZ
user_28892,1,XLF
user_33147,1,PLTZ
user_15829,1,TDY
user_10567,1,WISHT
user_22584,1,MPC
user_10312,5,BRKA|BRYYF|ENPHM|METAH|MOD|UPSTM|URGN
user_15804,5,AMDVE|ASIX|CORZ|KLAC|MPWR|ROP|TOELY|YETIT
user_14399,5,BLI|HCSG|KAVL|LVMH|SLGG|TMO|WBA
user_5202,5,EAR|METAS|NBR|OPEN|XPEVB|ZCX
user_20472,7,ABCL|ACLS|EGLXO|F|HFC|HTOO|NOC|RDBX|SCVL|UPST|ZMGAN
user_27136,5,BIL|FBI|GK|HEX|MGM|NTAP|ONON
user_18898,5,FQ|INTCV|INVE|MSFTG|OTTR|TNDM|WYNNG|YEXT
user_2167,5,BMY|FLET|GMLI|KR|LQD|MSFTH|SYN|THEY
user_15827,12,AMPG|ANY|BAC|BMYHI|BRKSO|CBOE|CDNS|CM|CVNAF|DGX|ESSC|ET|HXSCL|MUTOD|NFLXD|PYPLH|SOFIH|SPACE|SPOTR|TLO
user_31380,5,APH|CYRN|DKNGD|HRI|LCID|LSI|MSFTA|NETL
user_26471,5,AMDAP|CHL|LRCXF|TRIN|USFD|XLY
user_19782,4,AMEH|CRUS|MSFTN|NFLXI|SAITA|SUSHI
user_12383,7,BTCMI|DCP|ENR|FHM|GLD|MAS|PT|TWTRI|UNHDO
user_23501,3,COIN|LITER|VZ
user_21772,4,HYRE|KXA|LITM|PYPL|QQQ|SPOTW
user_15345,4,AGL|BACLI|CRM|DDOGA|SPYCL
user_30644,3,ARK|FOUR|NVMI|VNOBL
user_12235,3,CRWDG|DOCNG|FBBUT|IRBT|POET
user_14889,3,CROX|MDLZC|QNT|SMH|VZHTT
user_25053,2,DATS|NOVA|ONOV
user_7019,2,CS|SNPS|XLE
user_12452,2,ASMLW|AUTO
user_25877,2,CEL|PRQ
user_7602,2,CSVTI|FFIE|VRAX
user_10408,3,NFLX|PLTRC|TSLAN
user_1574,1,SQAT
user_18077,2,ET|ONEX|VEA
user_32317,2,AMZN|FUBOI|OXYBO
user_7020,2,ESCA|GMEZO|KNOP|NFX
user_13323,2,DE|GOOGE|NIOST
user_11441,4,AMZNV|DHI|IYT|SYTA|VRM|ZSCHA
user_31038,2,GE|IFNNY|LYV
user_21568,1,MOS
user_16349,6,ALLPE|AMZNG|NOCWE|NVR|PETS|PL|POLC|TRMR|VISIO
user_30725,1,AMDHT|FOOD
user_30545,1,VXRT
